HOUSEID,NAME,PRICE,ROOMS,BATHROOMS,SIZE,TYPE,SALE,LOCATION,YEAR,URL,PERMALINK
51593605,Pent House nuevo con Roof Garden - Residencial Victoria,17800,2,2,205,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160407090314/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160407090314/http://www.inmuebles24.com/propiedades/pent-house-nuevo-con-roof-garden-residencial-51593605.html
51596604,Departamento de lujo de 144 m2 en Torre MOBA Providencia - Guadalajara,22000,3,2,144,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/departamento-de-lujo-de-144-m2-en-torre-moba-51596604.html
51599039,ESPACIO MINERVA DEPARTAMENTO DE LUJO EN RENTA,18000,2,2,100,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/espacio-minerva-departamento-de-lujo-en-renta-51599039.html
51607427,Casa Renta Country Club,29500,3,3,250,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160405164559/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160405164559/http://www.inmuebles24.com/propiedades/casa-renta-country-club-51607427.html
51610569,Casa  Renta Colonia Chapalita una planta,14700,3,2,200,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160405164559/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160405164559/http://www.inmuebles24.com/propiedades/casa-renta-colonia-chapalita-una-planta-51610569.html
51611453,Exclusivo Departamento / Astros Park,3860000,3,2,139,APARTMENT,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160716072356/www.inmuebles24.com/departamentos-en-venta-en-guadalajara.html,https://web.archive.org/web/20160716072356/http://www.inmuebles24.com/propiedades/exclusivo-departamento-astros-park-51611453.html
51611500,Pre-venta de Departamento de Lujo en Astros Park,3960000,3,2,142,APARTMENT,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160513061027/www.inmuebles24.com/departamentos-en-venta-en-guadalajara.html,https://web.archive.org/web/20160513061027/http://www.inmuebles24.com/propiedades/pre-venta-de-departamento-de-lujo-en-astros-park-51611500.html
51618491,ARCOS VALLARTA ,40000,1,6,350,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160405164559/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160405164559/http://www.inmuebles24.com/propiedades/arcos-vallarta-51618491.html
51619233,"Departamento en RENTA - Central Park, Av. México",23000,2,2,137,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/departamento-en-renta-central-park-av-mexico-51619233.html
51620204,Casa en Renta en Providencia,32000,3,4,373,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160405164559/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160405164559/http://www.inmuebles24.com/propiedades/casa-en-renta-en-providencia-51620204.html
51623971,PENTHOUSE MONRAZ (RINCONADA DE SANTA RITA),26000,4,6,280,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160407090314/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160407090314/http://www.inmuebles24.com/propiedades/penthouse-monraz-rinconada-de-santa-rita-51623971.html
51626077,Providencia hermosa casa para oficina en renta,27000,3,5,300,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160508064440/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160508064440/http://www.inmuebles24.com/propiedades/providencia-hermosa-casa-para-oficina-en-renta-51626077.html
51630321,Departamento Renta Arcos Vallarta,12650,3,2,140,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160407090314/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160407090314/http://www.inmuebles24.com/propiedades/departamento-renta-arcos-vallarta-51630321.html
51631467,"Casa Amplia y Bonita 4 Habitaciones, Jardín, Cochera",4990,4,1,200,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160405164559/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160405164559/http://www.inmuebles24.com/propiedades/casa-amplia-y-bonita-4-habitaciones-jardin-cochera-51631467.html
51633273,"CASA EN RENTA JAVIER MINA, SAN JACINTO",3800,2,1,60,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160405164559/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160405164559/http://www.inmuebles24.com/propiedades/casa-en-renta-javier-mina-san-jacinto-51633273.html
51633283,DEPARTAMENTO EN AV. VALLARTA,18000,3,,150,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160407090314/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160407090314/http://www.inmuebles24.com/propiedades/departamento-en-av-vallarta-51633283.html
51633441,"CASA EN RENTA JARDINES DE LOS HISTORIADORES, JARDINES DEL NILO",8000,3,2,120,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160405164559/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160405164559/http://www.inmuebles24.com/propiedades/casa-en-renta-jardines-de-los-historiadores-jardines-51633441.html
51636082,Oportunidad para Inversionistas. Esquina Calzada Independencia,6180000,6,4,484,HOUSE,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160716084233/www.inmuebles24.com/casas-en-venta-en-guadalajara.html,https://web.archive.org/web/20160716084233/http://www.inmuebles24.com/propiedades/oportunidad-para-inversionistas.-esquina-calzada-51636082.html
51638228,IMPECABLE EN PROVIDENCIA MAGNIFICA UBICACION100% REMODELADA HACE 2 AÑOS ,6900000,3,3,337,HOUSE,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160716084233/www.inmuebles24.com/casas-en-venta-en-guadalajara.html,https://web.archive.org/web/20160716084233/http://www.inmuebles24.com/propiedades/impecable-en-providencia-magnifica-ubicacion100-51638228.html
51640009,DEPARTAMENTO EN RENTA HORIZONTES CHAPULTEPEC TORRE RECOLETA,16500,2,2,115,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160407090314/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160407090314/http://www.inmuebles24.com/propiedades/departamento-en-renta-horizontes-chapultepec-torre-51640009.html
51646982,PROVIDENCIA..SUPER UBICACION AMUEBLADOS..POR DISEÑADORA PARA ESTRENAR,22000,3,3,140,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/providencia.-super-ubicacion-amueblados.-por-51646982.html
51659332,Departamento en renta en Urban Life,10000,2,2,64,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/departamento-en-renta-en-urban-life-51659332.html
51659528,Departamento En Renta Arcos Vallarta,12650,3,2,140,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/departamento-en-renta-arcos-vallarta-51659528.html
51660658,PENTHOUSE   Torre Justo Sierra,4650000,2,2,140,APARTMENT,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160513061027/www.inmuebles24.com/departamentos-en-venta-en-guadalajara.html,https://web.archive.org/web/20160513061027/http://www.inmuebles24.com/propiedades/penthouse-torre-justo-sierra-51660658.html
51667402,Impecable casa en VENTA en coto San Ángel. Colinas de San Javier.,25000000,3,4,430,HOUSE,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20161011202858/www.inmuebles24.com/casas-en-venta-en-guadalajara.html,https://web.archive.org/web/20161011202858/http://www.inmuebles24.com/propiedades/impecable-casa-en-venta-en-coto-san-angel.-colinas-de-51667402.html
51673043,"Preciosa Residencia de Lujo, Col. Chapalita (A 2 Cuadras del Hotel Riu)!",7750000,4,4,382,HOUSE,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160511220424/www.inmuebles24.com/casas-en-venta-en-guadalajara.html,https://web.archive.org/web/20160511220424/http://www.inmuebles24.com/propiedades/preciosa-residencia-de-lujo-col.-chapalita-a-2-51673043.html
51676432,"Departamento en RENTA - LOFT ~ Central Park, Av. México",45000,4,4,371,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160713124118/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160713124118/http://www.inmuebles24.com/propiedades/departamento-en-renta-loft-central-park-av-mexico-51676432.html
51678158,DEPARTAMENTO EN RENTA - PROVIDENCIA,13000,3,4,172,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/departamento-en-renta-providencia-51678158.html
51686381,ESPACIO MINERVA DEPA EN RENTA ,20500,3,4,169,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/espacio-minerva-depa-en-renta-51686381.html
51690067,EXCLUSIVO COLOMOS PROVIDENCIA INDEPENDIENTE NO VECINOS ARRIBA-ABAJO,3050000,2,2,122,APARTMENT,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160716072356/www.inmuebles24.com/departamentos-en-venta-en-guadalajara.html,https://web.archive.org/web/20160716072356/http://www.inmuebles24.com/propiedades/exclusivo-colomos-providencia-independiente-no-vecinos-51690067.html
51691262,"Casa en renta, Circunvalación Vallarta",25000,4,3,420,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160720204550/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160720204550/http://www.inmuebles24.com/propiedades/casa-en-renta-circunvalacion-vallarta-51691262.html
51692531,Cerca Hospital Militar Sector Reforma 1 Planta 2 Recamaras,4000,2,1,90,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160720204550/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160720204550/http://www.inmuebles24.com/propiedades/cerca-hospital-militar-sector-reforma-1-planta-2-51692531.html
51694803,"Renta de casa, colonia arcos vallarta, cerca de Chapultepec, Guadalajara",15000,3,3,200,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160508064440/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160508064440/http://www.inmuebles24.com/propiedades/renta-de-casa-colonia-arcos-vallarta-cerca-de-51694803.html
51696374,"E11EVEN TOWER, Departamentos en Preventa en PROVIDENCIA",2520000,2,2,97,APARTMENT,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160513061027/www.inmuebles24.com/departamentos-en-venta-en-guadalajara.html,https://web.archive.org/web/20160513061027/http://www.inmuebles24.com/propiedades/e11even-tower-departamentos-en-preventa-en-51696374.html
51701974,RENTA DEPA AMUEBLADO EN 3ER.NIVEL FTE. A LA CERVECERIA CORONA,12000,3,1,70,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160713124118/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160713124118/http://www.inmuebles24.com/propiedades/renta-depa-amueblado-en-3er.-nivel-fte.-a-la-51701974.html
51704551,Casa nueva con diseño minimalista en Country Club,30000,3,3,150,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160508064440/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160508064440/http://www.inmuebles24.com/propiedades/casa-nueva-con-diseno-minimalista-en-country-club-51704551.html
51705447,Casa en Renta en Residencial Victoria,12500,3,2,166,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160508064440/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160508064440/http://www.inmuebles24.com/propiedades/casa-en-renta-en-residencial-victoria-51705447.html
51707170,LADRON DE GUEVARA PENTHOUSE EN 3ER NIVEL 3 RECAMARAS 3.5 BAÑOS 2 ESTAC.,19500,3,3,180,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/ladron-de-guevara-penthouse-en-3er-nivel-3-recamaras-51707170.html
51713426,DEPARTAMENTOS NUVOLOA / MONRAZ,3615000,2,2,160,APARTMENT,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160716072356/www.inmuebles24.com/departamentos-en-venta-en-guadalajara.html,https://web.archive.org/web/20160716072356/http://www.inmuebles24.com/propiedades/departamentos-nuvoloa-monraz-51713426.html
51717940,Hermoso departamento en Providencia ,14350,2,2,130,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/hermoso-departamento-en-providencia-51717940.html
51718033,Magma Living Country Mármara,5339000,2,,283,APARTMENT,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160513061027/www.inmuebles24.com/departamentos-en-venta-en-guadalajara.html,https://web.archive.org/web/20160513061027/http://www.inmuebles24.com/propiedades/magma-living-country-marmara-51718033.html
51719763,"Casa en venta Bosques de la Victoria, Guadalajara Jalisco",4290000,6,4,342,HOUSE,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160511220424/www.inmuebles24.com/casas-en-venta-en-guadalajara.html,https://web.archive.org/web/20160511220424/http://www.inmuebles24.com/propiedades/casa-en-venta-bosques-de-la-victoria-guadalajara-51719763.html
51722385,CASA PARA OFICINAS CIRCUNVALACION VALLARTA ,50000,7,6,600,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160720204550/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160720204550/http://www.inmuebles24.com/propiedades/casa-para-oficinas-circunvalacion-vallarta-51722385.html
51729461,Departamento en Renta en Col. Country Club ,21000,2,2,150,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/departamento-en-renta-en-col.-country-club-51729461.html
51731060,Rento Departamento para estrenar cerca a cuadras de Providencia,10000,2,2,64,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160713124118/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160713124118/http://www.inmuebles24.com/propiedades/rento-departamento-para-estrenar-cerca-a-cuadras-de-51731060.html
51733623,PROVIDENCIA 1 NIVEL 3 RECAMARAS 3.5 BAÑOS 2 ESTACIONAMIENTOS,28000,3,3,308,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160508064440/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160508064440/http://www.inmuebles24.com/propiedades/providencia-1-nivel-3-recamaras-3.5-banos-2-51733623.html
51736270,COUNTRY CLUB TORRE FAIRWAY DEPTO 2 RECAMARAS EN 7º PISO,22000,2,2,160,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160512003735/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160512003735/http://www.inmuebles24.com/propiedades/country-club-torre-fairway-depto-2-recamaras-en-7-51736270.html
51742030,CITITOWER VENTA,3698000,2,2,113,APARTMENT,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160513061027/www.inmuebles24.com/departamentos-en-venta-en-guadalajara.html,https://web.archive.org/web/20160513061027/http://www.inmuebles24.com/propiedades/cititower-venta-51742030.html
51744041,"CASA NUEVA EN VENTA, COLONIA SAN RAFAEL",1545000,2,3,102,HOUSE,SALE,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160511220424/www.inmuebles24.com/casas-en-venta-en-guadalajara.html,https://web.archive.org/web/20160511220424/http://www.inmuebles24.com/propiedades/casa-nueva-en-venta-colonia-san-rafael-51744041.html
51752282,Departamento amueblado en renta en colonia Providencia con hermosa vista,70000,3,4,250,APARTMENT,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160713124118/www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20160713124118/http://www.inmuebles24.com/propiedades/departamento-amueblado-en-renta-en-colonia-providencia-51752282.html
51757790,Casa en Renta - Providencia,19900,3,2,275,HOUSE,RENT,LOCATION NOT SPECIFIED,2016,https://web.archive.org/web/20160720204550/www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20160720204550/http://www.inmuebles24.com/propiedades/casa-en-renta-providencia-51757790.html
